order_id,customer_id,product_id,order_status,payment_id,order_date,shipping_id,is_old_customer,feedback,quantity,cost,age,gender,sku,product_type,unit_price,payment_method,payment_type,shipping_type,shipping_category,shipping_cost_level,revenue
5978,6340,DSK103,Completed,2,2024-09-08,3,True,3,2,136.8895794,55,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Express,Fast Shipping,High,1383.76
5979,6342,BSF101,Cancelled,5,2024-07-17,4,False,3,6,69.02969117,36,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Overnight,Fast Shipping,Very High,778.98
5980,6343,DSK103,Completed,3,2024-09-06,3,False,3,3,136.8895794,18,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Express,Fast Shipping,High,2075.64
5981,6344,DSK103,Cancelled,4,2024-07-07,1,True,3,8,123.2006214,59,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Standard,Standard,Low,5535.04
5982,6345,SCB101,Completed,4,2024-01-09,3,False,3,6,62.72919932,73,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Express,Fast Shipping,High,2201.88
5983,6345,DSK103,Cancelled,4,2024-09-02,3,False,3,1,136.8895794,73,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,691.88
5984,6346,SCB101,Completed,4,2023-12-15,1,False,3,5,56.45627939,42,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Standard,Standard,Low,1834.9
5985,6346,BSF101,Completed,2,2024-06-07,4,False,3,10,69.02969117,42,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,1298.3000000000002
5986,6348,BSF101,Completed,3,2023-12-19,3,False,3,4,77.65840257,72,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Express,Fast Shipping,High,519.32
5987,6348,CHR101,Completed,3,2024-07-26,4,False,5,3,3.724203797,72,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Overnight,Fast Shipping,Very High,1465.0500000000002
5988,6349,CHR102,Completed,2,2023-10-10,4,False,2,9,125.2583178,76,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Overnight,Fast Shipping,Very High,5364.81
5989,6349,CHR101,Completed,3,2024-07-01,4,False,5,2,3.724203797,76,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Overnight,Fast Shipping,Very High,976.7
5990,6351,CHR102,Cancelled,5,2024-04-28,1,False,2,7,126.8240468,36,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,4172.63
5991,6352,CHR101,Completed,5,2024-05-12,3,False,5,2,4.189729272,47,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,976.7
5992,6353,CHR101,Completed,2,2023-10-21,1,False,5,4,3.770756345,76,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Standard,Standard,Low,1953.4
5993,6354,CHR102,Cancelled,4,2023-10-31,3,False,2,9,140.9156075,70,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,5364.81
5994,6354,SCB101,Cancelled,3,2024-04-17,3,True,3,2,62.72919932,70,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Express,Fast Shipping,High,733.96
5995,6357,DSK103,Cancelled,5,2024-03-18,4,False,3,10,121.6796261,27,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,6918.8
5996,6357,DSK103,Cancelled,3,2024-07-23,3,False,3,6,136.8895794,27,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Express,Fast Shipping,High,4151.28
5997,6358,SCB101,Completed,4,2024-02-07,4,True,3,7,55.75928829,70,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Overnight,Fast Shipping,Very High,2568.86
5998,6358,DSK103,Completed,4,2024-03-19,3,True,3,10,136.8895794,70,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,6918.8
5999,6359,SCB101,Completed,4,2024-02-17,4,False,3,10,55.75928829,55,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Overnight,Fast Shipping,Very High,3669.8
6000,6360,BSF101,Completed,3,2024-07-05,3,False,3,9,77.65840257,61,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Express,Fast Shipping,High,1168.47
6001,6362,SCB101,Completed,2,2024-08-10,3,False,3,9,62.72919932,28,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Express,Fast Shipping,High,3302.82
6002,6363,BSF101,Cancelled,4,2024-04-17,1,False,3,2,69.89256231,35,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Standard,Standard,Low,259.66
6003,6365,DSK103,Cancelled,3,2023-12-17,1,False,3,4,123.2006214,19,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,2767.52
6004,6367,CHR101,Completed,5,2023-10-24,1,False,5,9,3.770756345,19,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Standard,Standard,Low,4395.150000000001
6005,6367,CHR101,Cancelled,5,2024-07-18,3,False,5,3,4.189729272,19,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,1465.0500000000002
6006,6369,SCB101,Completed,5,2024-08-09,1,True,3,10,56.45627939,32,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Standard,Standard,Low,3669.8
6007,6373,CHR101,Completed,2,2023-11-01,3,False,5,7,4.189729272,73,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Express,Fast Shipping,High,3418.4500000000003
6008,6373,CHR102,Cancelled,4,2024-02-11,3,False,2,2,140.9156075,73,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,1192.18
6009,6373,BSF101,Completed,2,2024-02-28,4,True,3,1,69.02969117,73,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,129.83
6010,6373,BSF101,Cancelled,5,2024-04-20,1,False,3,6,69.89256231,73,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Standard,Standard,Low,778.98
6011,6375,DSK103,Cancelled,3,2023-11-15,1,False,3,5,123.2006214,39,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,3459.4
6012,6376,CHR102,Cancelled,4,2023-11-18,3,False,2,4,140.9156075,65,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,2384.36
6013,6379,CHR102,Cancelled,2,2023-11-11,1,False,2,5,126.8240468,42,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Standard,Standard,Low,2980.4500000000003
6014,6380,CHR102,Completed,3,2023-10-28,1,False,2,5,126.8240468,52,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Standard,Standard,Low,2980.4500000000003
6015,6383,SCB101,Completed,2,2024-03-05,4,False,3,1,55.75928829,52,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Overnight,Fast Shipping,Very High,366.98
6016,6383,CHR102,Cancelled,5,2024-04-02,3,False,2,5,140.9156075,52,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Express,Fast Shipping,High,2980.4500000000003
6017,6386,BSF101,Cancelled,4,2023-10-26,4,False,3,1,69.02969117,56,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Overnight,Fast Shipping,Very High,129.83
6018,6386,SCB101,Cancelled,2,2024-06-20,4,False,3,7,55.75928829,56,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Overnight,Fast Shipping,Very High,2568.86
6019,6387,BSF101,Cancelled,2,2024-08-02,4,True,3,1,69.02969117,43,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,129.83
6020,6389,CHR102,Completed,5,2024-01-26,1,True,2,8,126.8240468,60,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,4768.72
6021,6389,CHR102,Completed,3,2024-06-09,3,False,2,7,140.9156075,60,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Express,Fast Shipping,High,4172.63
6022,6390,CHR101,Completed,4,2023-12-25,4,False,5,1,3.724203797,19,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Overnight,Fast Shipping,Very High,488.35
6023,6392,BSF101,Completed,3,2023-12-18,1,False,3,5,69.89256231,33,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Standard,Standard,Low,649.1500000000001
6024,6393,DSK103,Completed,2,2024-07-15,3,False,3,4,136.8895794,19,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Express,Fast Shipping,High,2767.52
6025,6396,CHR102,Completed,5,2024-08-08,1,False,2,1,126.8240468,49,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,596.09
6026,6397,CHR101,Completed,4,2024-01-12,4,False,5,8,3.724203797,30,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Overnight,Fast Shipping,Very High,3906.8
6027,6397,SCB101,Completed,5,2024-09-21,4,True,3,9,55.75928829,30,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Overnight,Fast Shipping,Very High,3302.82
6028,6398,CHR101,Cancelled,4,2023-10-20,4,True,5,3,3.724203797,55,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Overnight,Fast Shipping,Very High,1465.0500000000002
6029,6399,CHR101,Completed,2,2023-12-18,4,True,5,6,3.724203797,33,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Overnight,Fast Shipping,Very High,2930.1000000000004
6030,6399,BSF101,Completed,5,2024-08-29,3,False,3,3,77.65840257,33,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Express,Fast Shipping,High,389.49
6031,6400,SCB101,Completed,2,2024-02-23,3,False,3,10,62.72919932,35,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Express,Fast Shipping,High,3669.8
6032,6401,CHR102,Completed,2,2024-03-12,4,True,2,1,125.2583178,68,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Overnight,Fast Shipping,Very High,596.09
6033,6403,CHR102,Completed,2,2023-12-17,3,True,2,8,140.9156075,61,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Express,Fast Shipping,High,4768.72
6034,6403,CHR102,Completed,3,2024-04-24,1,False,2,10,126.8240468,61,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Standard,Standard,Low,5960.900000000001
6035,6403,CHR101,Cancelled,4,2024-09-21,3,False,5,6,4.189729272,61,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Express,Fast Shipping,High,2930.1000000000004
6036,6404,CHR102,Completed,5,2023-12-27,3,True,2,4,140.9156075,50,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Express,Fast Shipping,High,2384.36
6037,6404,DSK103,Completed,3,2024-02-02,3,False,3,6,136.8895794,50,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Express,Fast Shipping,High,4151.28
6038,6404,BSF101,Completed,2,2024-04-08,1,False,3,7,69.89256231,50,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,908.8100000000001
6039,6405,CHR102,Cancelled,5,2024-06-08,3,True,2,10,140.9156075,20,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Express,Fast Shipping,High,5960.900000000001
6040,6407,CHR101,Cancelled,2,2024-01-15,3,True,5,1,4.189729272,20,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Express,Fast Shipping,High,488.35
6041,6407,BSF101,Completed,2,2024-02-26,3,False,3,7,77.65840257,20,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Express,Fast Shipping,High,908.8100000000001
6042,6407,CHR102,Completed,4,2024-07-30,4,False,2,5,125.2583178,20,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Overnight,Fast Shipping,Very High,2980.4500000000003
6043,6407,DSK103,Completed,4,2024-08-23,3,True,3,1,136.8895794,20,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,691.88
6044,6408,BSF101,Completed,2,2024-07-04,1,False,3,2,69.89256231,42,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,259.66
6045,6410,DSK103,Completed,5,2024-06-29,4,True,3,4,121.6796261,72,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,2767.52
6046,6410,CHR101,Completed,2,2024-08-08,1,False,5,8,3.770756345,72,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Standard,Standard,Low,3906.8
6047,6411,CHR101,Cancelled,2,2023-12-27,4,True,5,4,3.724203797,35,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Overnight,Fast Shipping,Very High,1953.4
6048,6413,BSF101,Completed,5,2024-04-20,4,False,3,6,69.02969117,19,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Overnight,Fast Shipping,Very High,778.98
6049,6413,SCB101,Completed,4,2024-06-20,3,False,3,5,62.72919932,19,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Express,Fast Shipping,High,1834.9
6050,6414,DSK103,Cancelled,3,2024-01-17,4,False,3,4,121.6796261,56,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Overnight,Fast Shipping,Very High,2767.52
6051,6414,SCB101,Completed,4,2024-04-05,3,False,3,1,62.72919932,56,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Express,Fast Shipping,High,366.98
6052,6415,CHR102,Completed,4,2024-01-31,3,True,2,6,140.9156075,72,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,3576.54
6053,6415,CHR101,Completed,2,2024-04-29,1,False,5,6,3.770756345,72,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Standard,Standard,Low,2930.1000000000004
6054,6416,CHR102,Completed,4,2024-08-11,4,True,2,5,125.2583178,27,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Overnight,Fast Shipping,Very High,2980.4500000000003
6055,6416,SCB101,Completed,2,2024-09-13,4,False,3,3,55.75928829,27,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Overnight,Fast Shipping,Very High,1100.94
6056,6417,DSK103,Cancelled,3,2024-02-04,1,False,3,3,123.2006214,55,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,2075.64
6057,6419,DSK103,Completed,2,2024-04-04,1,False,3,10,123.2006214,32,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Standard,Standard,Low,6918.8
6058,6421,CHR102,Completed,3,2024-06-15,3,False,2,9,140.9156075,39,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Express,Fast Shipping,High,5364.81
6059,6422,DSK103,Cancelled,4,2023-10-28,4,True,3,6,121.6796261,79,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Overnight,Fast Shipping,Very High,4151.28
6060,6422,CHR101,Completed,3,2024-06-25,3,True,5,1,4.189729272,79,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,488.35
6061,6424,SCB101,Completed,4,2024-09-13,1,False,3,4,56.45627939,23,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Standard,Standard,Low,1467.92
6062,6425,CHR102,Cancelled,4,2023-11-11,4,False,2,5,125.2583178,68,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Overnight,Fast Shipping,Very High,2980.4500000000003
6063,6426,BSF101,Completed,3,2024-07-06,4,False,3,4,69.02969117,50,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Overnight,Fast Shipping,Very High,519.32
6064,6427,BSF101,Completed,3,2024-01-16,3,False,3,3,77.65840257,45,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Express,Fast Shipping,High,389.49
6065,6429,DSK103,Completed,2,2024-02-24,4,False,3,2,121.6796261,22,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Overnight,Fast Shipping,Very High,1383.76
6066,6429,SCB101,Completed,5,2024-07-14,4,False,3,8,55.75928829,22,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Overnight,Fast Shipping,Very High,2935.84
6067,6430,SCB101,Completed,3,2023-09-25,3,False,3,6,62.72919932,58,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Express,Fast Shipping,High,2201.88
6068,6430,CHR102,Completed,3,2023-11-15,4,False,2,3,125.2583178,58,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Overnight,Fast Shipping,Very High,1788.27
6069,6431,DSK103,Completed,5,2023-11-11,1,True,3,4,123.2006214,20,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Standard,Standard,Low,2767.52
6070,6431,CHR102,Cancelled,5,2024-03-24,1,False,2,3,126.8240468,20,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,1788.27
6071,6432,DSK103,Completed,2,2023-10-24,3,False,3,6,136.8895794,53,Male,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Express,Fast Shipping,High,4151.28
6072,6434,CHR102,Completed,3,2024-01-04,4,False,2,6,125.2583178,47,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Overnight,Fast Shipping,Very High,3576.54
6073,6434,CHR102,Cancelled,3,2024-06-28,3,True,2,8,140.9156075,47,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Express,Fast Shipping,High,4768.72
6074,6435,SCB101,Completed,2,2024-07-07,1,False,3,1,56.45627939,23,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Standard,Standard,Low,366.98
6075,6436,CHR102,Completed,4,2024-05-02,4,False,2,6,125.2583178,73,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Overnight,Fast Shipping,Very High,3576.54
6076,6437,CHR102,Cancelled,4,2024-01-07,1,False,2,10,126.8240468,72,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Standard,Standard,Low,5960.900000000001
6077,6438,CHR102,Cancelled,4,2024-03-16,1,False,2,8,126.8240468,61,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Standard,Standard,Low,4768.72
6078,6440,SCB101,Completed,2,2024-07-16,1,False,3,5,56.45627939,62,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Standard,Standard,Low,1834.9
6079,6441,SCB101,Completed,2,2024-01-18,4,False,3,4,55.75928829,71,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Overnight,Fast Shipping,Very High,1467.92
6080,6442,SCB101,Cancelled,4,2024-07-01,3,True,3,8,62.72919932,70,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Express,Fast Shipping,High,2935.84
6081,6443,CHR102,Completed,4,2024-01-23,3,False,2,7,140.9156075,72,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,4172.63
6082,6445,CHR102,Completed,4,2024-01-30,3,True,2,6,140.9156075,48,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,3576.54
6083,6445,DSK103,Completed,2,2024-03-16,3,False,3,3,136.8895794,48,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Express,Fast Shipping,High,2075.64
6084,6447,BSF101,Completed,3,2024-03-20,4,True,3,6,69.02969117,47,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Overnight,Fast Shipping,Very High,778.98
6085,6448,BSF101,Cancelled,5,2023-12-20,4,False,3,1,69.02969117,24,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Overnight,Fast Shipping,Very High,129.83
6086,6448,DSK103,Completed,2,2023-12-27,1,False,3,9,123.2006214,24,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Standard,Standard,Low,6226.92
6087,6449,CHR102,Completed,4,2023-10-13,3,False,2,2,140.9156075,75,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,1192.18
6088,6449,SCB101,Completed,5,2024-02-21,3,False,3,1,62.72919932,75,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Express,Fast Shipping,High,366.98
6089,6450,SCB101,Cancelled,4,2023-10-08,4,False,3,5,55.75928829,46,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Overnight,Fast Shipping,Very High,1834.9
6090,6451,DSK103,Completed,5,2024-02-09,3,False,3,6,136.8895794,34,Male,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Express,Fast Shipping,High,4151.28
6091,6453,SCB101,Completed,2,2024-07-23,4,False,3,5,55.75928829,30,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Overnight,Fast Shipping,Very High,1834.9
6092,6455,CHR102,Cancelled,3,2024-08-16,1,False,2,10,126.8240468,43,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Standard,Standard,Low,5960.900000000001
6093,6457,DSK103,Completed,2,2024-01-18,4,False,3,1,121.6796261,79,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Overnight,Fast Shipping,Very High,691.88
6094,6457,CHR101,Cancelled,4,2024-03-27,4,False,5,3,3.724203797,79,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Overnight,Fast Shipping,Very High,1465.0500000000002
6095,6457,BSF101,Completed,2,2024-08-10,4,False,3,2,69.02969117,79,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,259.66
6096,6457,SCB101,Completed,5,2024-09-17,1,True,3,10,56.45627939,79,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Standard,Standard,Low,3669.8
6097,6458,SCB101,Completed,5,2023-12-01,3,False,3,3,62.72919932,69,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Express,Fast Shipping,High,1100.94
6098,6458,DSK103,Cancelled,5,2024-02-09,1,False,3,5,123.2006214,69,Male,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Standard,Standard,Low,3459.4
6099,6458,CHR102,Completed,4,2024-06-24,1,False,2,9,126.8240468,69,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Standard,Standard,Low,5364.81
6100,6459,CHR102,Cancelled,5,2024-07-11,3,False,2,5,140.9156075,32,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Express,Fast Shipping,High,2980.4500000000003
6101,6460,SCB101,Completed,4,2023-10-06,3,False,3,7,62.72919932,64,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Express,Fast Shipping,High,2568.86
6102,6460,CHR101,Cancelled,4,2023-12-13,1,False,5,7,3.770756345,64,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Standard,Standard,Low,3418.4500000000003
6103,6460,BSF101,Completed,5,2024-02-12,1,False,3,1,69.89256231,64,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Standard,Standard,Low,129.83
6104,6460,CHR101,Cancelled,4,2024-04-10,4,True,5,8,3.724203797,64,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Overnight,Fast Shipping,Very High,3906.8
6105,6462,SCB101,Cancelled,5,2024-07-03,3,False,3,7,62.72919932,21,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Express,Fast Shipping,High,2568.86
6106,6463,BSF101,Completed,2,2024-09-16,4,False,3,8,69.02969117,63,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,1038.64
6107,6464,CHR102,Completed,2,2024-05-24,1,False,2,2,126.8240468,45,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Standard,Standard,Low,1192.18
6108,6465,BSF101,Completed,4,2024-04-30,3,False,3,8,77.65840257,48,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Express,Fast Shipping,High,1038.64
6109,6467,BSF101,Cancelled,3,2024-02-05,3,False,3,4,77.65840257,61,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Express,Fast Shipping,High,519.32
6110,6467,BSF101,Completed,5,2024-06-08,1,True,3,6,69.89256231,61,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Standard,Standard,Low,778.98
6111,6468,BSF101,Completed,5,2023-10-13,3,False,3,7,77.65840257,38,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Express,Fast Shipping,High,908.8100000000001
6112,6470,SCB101,Completed,2,2023-09-28,1,False,3,1,56.45627939,78,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Standard,Standard,Low,366.98
6113,6470,CHR102,Completed,4,2024-07-06,1,False,2,9,126.8240468,78,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Standard,Standard,Low,5364.81
6114,6471,CHR102,Cancelled,5,2024-01-18,1,False,2,3,126.8240468,62,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,1788.27
6115,6472,CHR102,Cancelled,5,2024-08-29,3,True,2,10,140.9156075,18,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Express,Fast Shipping,High,5960.900000000001
6116,6473,CHR102,Completed,2,2024-01-03,3,False,2,5,140.9156075,79,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Express,Fast Shipping,High,2980.4500000000003
6117,6474,CHR101,Completed,2,2024-06-09,4,False,5,5,3.724203797,41,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Overnight,Fast Shipping,Very High,2441.75
6118,6475,DSK103,Completed,4,2023-09-30,3,False,3,6,136.8895794,46,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,4151.28
6119,6477,DSK103,Completed,5,2023-10-10,4,True,3,5,121.6796261,69,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,3459.4
6120,6478,DSK103,Cancelled,5,2024-07-02,1,False,3,8,123.2006214,69,Male,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Standard,Standard,Low,5535.04
6121,6479,SCB101,Completed,3,2023-10-04,3,True,3,3,62.72919932,45,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Express,Fast Shipping,High,1100.94
